AHNS AP STATE MESSAGES LOG FOR logs/AP_State_Friday-15-10-2010-142953.log
TIME, REF_PHI, REF_THETA, REF_PSI, REF_X, REF_Y, REF_Z, PHI_ACTIVE, THETA_ACTIVE, PSI_ACTIVE, X_ACTIVE, Y_ACTIVE, Z_ACTIVE
3.23944,0,0,-32,0,0,0,0,0,0,0,0,0
3.25021,0,0,-16,0,0,0,0,0,0,0,0,0
3.26163,0,0,-16,0,0,0,0,0,0,0,0,0
3.27267,0,0,-32,0,0,0,0,0,0,0,0,0
3.2836,0,0,-16,0,0,0,0,0,0,0,0,0
3.29452,0,0,-16,0,0,0,0,0,0,0,0,0
3.30521,0,0,-16,0,0,0,0,0,0,0,0,0
3.3161,0,0,-32,0,0,0,0,0,0,0,0,0
3.32849,0,0,-32,0,0,0,0,0,0,0,0,0
3.33917,0,0,-32,0,0,0,0,0,0,0,0,0
3.35043,0,0,-32,0,0,0,0,0,0,0,0,0
3.36133,0,0,-32,0,0,0,0,0,0,0,0,0
3.37234,0,0,-32,0,0,0,0,0,0,0,0,0
3.38321,0,0,-32,0,0,0,0,0,0,0,0,0
3.39471,0,0,-32,0,0,0,0,0,0,0,0,0
3.40567,0,0,-32,0,0,0,0,0,0,0,0,0
3.41653,0,0,-32,0,0,0,0,0,0,0,0,0
3.42719,0,0,-32,0,0,0,0,0,0,0,0,0
3.43808,0,0,-32,0,0,0,0,0,0,0,0,0
3.44894,0,0,-32,0,0,0,0,0,0,0,0,0
3.4599,0,0,-32,0,0,0,0,0,0,0,0,0
3.47064,0,0,-32,0,0,0,0,0,0,0,0,0
3.48151,0,0,-32,0,0,0,0,0,0,0,0,0
3.49222,0,0,-32,0,0,0,0,0,0,0,0,0
3.50311,0,0,-32,0,0,0,0,0,0,0,0,0
3.51367,0,0,-32,0,0,0,0,0,0,0,0,0
3.52438,0,0,-32,0,0,0,0,0,0,0,0,0
3.53534,0,0,-16,0,0,0,0,0,0,0,0,0
3.54605,0,0,-16,0,0,0,0,0,0,0,0,0
3.55676,0,0,-32,0,0,0,0,0,0,0,0,0
3.56744,0,0,-32,0,0,0,0,0,0,0,0,0
3.57837,0,0,-32,0,0,0,0,0,0,0,0,0
3.58923,0,0,-32,0,0,0,0,0,0,0,0,0
3.60022,0,0,-32,0,0,0,0,0,0,0,0,0
3.61093,0,0,-32,0,0,0,0,0,0,0,0,0
3.62179,0,0,-32,0,0,0,0,0,0,0,0,0
3.63245,0,0,-32,0,0,0,0,0,0,0,0,0
3.64334,0,0,-32,0,0,0,0,0,0,0,0,0
3.65399,0,0,-32,0,0,0,0,0,0,0,0,0
3.66547,0,0,-32,0,0,0,0,0,0,0,0,0
3.67624,0,0,-32,0,0,0,0,0,0,0,0,0
3.68704,0,0,-32,0,0,0,0,0,0,0,0,0
3.6983,0,0,-32,0,0,0,0,0,0,0,0,0
3.7092,0,0,-32,0,0,0,0,0,0,0,0,0
3.71994,0,0,-32,0,0,0,0,0,0,0,0,0
3.73083,0,0,-32,0,0,0,0,0,0,0,0,0
3.74152,0,0,-32,0,0,0,0,0,0,0,0,0
3.75223,0,0,-32,0,0,0,0,0,0,0,0,0
3.76306,0,0,-32,0,0,0,0,0,0,0,0,0
3.77402,0,0,-32,0,0,0,0,0,0,0,0,0
3.78467,0,0,-32,0,0,0,0,0,0,0,0,0
3.79535,0,0,-32,0,0,0,0,0,0,0,0,0
3.80621,0,0,-32,0,0,0,0,0,0,0,0,0
3.81714,0,0,-32,0,0,0,0,0,0,0,0,0
3.82803,0,0,-32,0,0,0,0,0,0,0,0,0
3.83923,0,0,-32,0,0,0,0,0,0,0,0,0
3.85034,0,0,-32,0,0,0,0,0,0,0,0,0
3.86127,0,0,-32,0,0,0,0,0,0,0,0,0
3.87198,0,0,-32,0,0,0,0,0,0,0,0,0
3.88269,0,0,-16,0,0,0,0,0,0,0,0,0
3.89343,0,0,-16,0,0,0,0,0,0,0,0,0
