AHNS AP STATE MESSAGES LOG FOR logs/AP_State_Tuesday-28-09-2010-165248.log
TIME, REF_PHI, REF_THETA, REF_PSI, REF_X, REF_Y, REF_Z, PHI_ACTIVE, THETA_ACTIVE, PSI_ACTIVE, X_ACTIVE, Y_ACTIVE, Z_ACTIVE
4.63574,0,0,0,0,0,0,0,0,0,0,0,0
4.64774,0,0,0,0,0,0,0,0,0,0,0,0
4.66138,0,0,0,0,0,0,0,0,0,0,0,0
4.67371,0,0,0,0,0,0,0,0,0,0,0,0
4.68549,0,0,0,0,0,0,0,0,0,0,0,0
4.6973,0,0,0,0,0,0,0,0,0,0,0,0
4.70889,0,0,0,0,0,0,0,0,0,0,0,0
4.72055,0,0,0,0,0,0,0,0,0,0,0,0
4.73227,0,0,0,0,0,0,0,0,0,0,0,0
4.74368,0,0,0,0,0,0,0,0,0,0,0,0
4.75574,0,0,0,0,0,0,0,0,0,0,0,0
4.76724,0,0,0,0,0,0,0,0,0,0,0,0
4.77948,0,0,0,0,0,0,0,0,0,0,0,0
4.79248,0,0,0,0,0,0,0,0,0,0,0,0
4.8049,0,0,0,0,0,0,0,0,0,0,0,0
4.81732,0,0,0,0,0,0,0,0,0,0,0,0
4.8291,0,0,0,0,0,0,0,0,0,0,0,0
4.84088,0,0,0,0,0,0,0,0,0,0,0,0
4.85294,0,0,0,0,0,0,0,0,0,0,0,0
4.86472,0,0,0,0,0,0,0,0,0,0,0,0
4.87656,0,0,0,0,0,0,0,0,0,0,0,0
4.88815,0,0,0,0,0,0,0,0,0,0,0,0
4.90198,0,0,0,0,0,0,0,0,0,0,0,0
4.91419,0,0,0,0,0,0,0,0,0,0,0,0
4.92654,0,0,0,0,0,0,0,0,0,0,0,0
4.93851,0,0,0,0,0,0,0,0,0,0,0,0
4.95062,0,0,0,0,0,0,0,0,0,0,0,0
4.96255,0,0,0,0,0,0,0,0,0,0,0,0
4.97433,0,0,0,0,0,0,0,0,0,0,0,0
4.98755,0,0,0,0,0,0,0,0,0,0,0,0
5.00021,0,0,0,0,0,0,0,0,0,0,0,0
5.01291,0,0,0,0,0,0,0,0,0,0,0,0
5.02524,0,0,0,0,0,0,0,0,0,0,0,0
5.03732,0,0,0,0,0,0,0,0,0,0,0,0
5.04959,0,0,0,0,0,0,0,0,0,0,0,0
5.0618,0,0,0,0,0,0,0,0,0,0,0,0
5.07477,0,0,0,0,0,0,0,0,0,0,0,0
5.08701,0,0,0,0,0,0,0,0,0,0,0,0
5.099,0,0,0,0,0,0,0,0,0,0,0,0
5.11121,0,0,0,0,0,0,0,0,0,0,0,0
5.1232,0,0,0,0,0,0,0,0,0,0,0,0
5.13544,0,0,0,0,0,0,0,0,0,0,0,0
5.14725,0,0,0,0,0,0,0,0,0,0,0,0
5.15918,0,0,0,0,0,0,0,0,0,0,0,0
5.17316,0,0,0,0,0,0,0,0,0,0,0,0
5.18546,0,0,0,0,0,0,0,0,0,0,0,0
5.19751,0,0,0,0,0,0,0,0,0,0,0,0
5.2095,0,0,0,0,0,0,0,0,0,0,0,0
5.22177,0,0,0,0,0,0,0,0,0,0,0,0
5.23398,0,0,0,0,0,0,0,0,0,0,0,0
5.24603,0,0,0,0,0,0,0,0,0,0,0,0
5.25845,0,0,0,0,0,0,0,0,0,0,0,0
5.27127,0,0,0,0,0,0,0,0,0,0,0,0
5.28339,0,0,0,0,0,0,0,0,0,0,0,0
5.29569,0,0,0,0,0,0,0,0,0,0,0,0
5.30792,0,0,0,0,0,0,0,0,0,0,0,0
5.32025,0,0,0,0,0,0,0,0,0,0,0,0
5.33261,0,0,0,0,0,0,0,0,0,0,0,0
5.34525,0,0,0,0,0,0,0,0,0,0,0,0
5.35788,0,0,0,0,0,0,0,0,0,0,0,0
5.37024,0,0,0,0,0,0,0,0,0,0,0,0
5.38245,0,0,0,0,0,0,0,0,0,0,0,0
5.39472,0,0,0,0,0,0,0,0,0,0,0,0
5.40668,0,0,0,0,0,0,0,0,0,0,0,0
5.41861,0,0,0,0,0,0,0,0,0,0,0,0
5.43063,0,0,0,0,0,0,0,0,0,0,0,0
5.44305,0,0,0,0,0,0,0,0,0,0,0,0
5.45551,0,0,0,0,0,0,0,0,0,0,0,0
5.46713,0,0,0,0,0,0,0,0,0,0,0,0
5.47931,0,0,0,0,0,0,0,0,0,0,0,0
5.4913,0,0,0,0,0,0,0,0,0,0,0,0
5.50378,0,0,0,0,0,0,0,0,0,0,0,0
5.51572,0,0,0,0,0,0,0,0,0,0,0,0
5.52753,0,0,0,0,0,0,0,0,0,0,0,0
5.53925,0,0,0,0,0,0,0,0,0,0,0,0
5.55139,0,0,0,0,0,0,0,0,0,0,0,0
5.56381,0,0,0,0,0,0,0,0,0,0,0,0
5.57577,0,0,0,0,0,0,0,0,0,0,0,0
5.58731,0,0,0,0,0,0,0,0,0,0,0,0
5.59921,0,0,0,0,0,0,0,0,0,0,0,0
5.61096,0,0,0,0,0,0,0,0,0,0,0,0
5.6229,0,0,0,0,0,0,0,0,0,0,0,0
