AHNS SENSOR MESSAGES LOG FOR logs/SENSOR_DATA_Friday-01-10-2010-163330.log
TIME, IMU_ROLL_DOT, IMU_PITCH_DOT, IMU_YAW_DOT, IMU_AX, IMU_AY, IMU_AZ, SENSOR_Z, COMPASS_PSI
191.474,0,0,0,0,0,0,0.625,270.5
191.486,0,0,0,0,0,0,0.606,270.5
191.498,0,0,0,0,0,0,0.606,257.429
191.509,0,0,0,0,0,0,0.606,257.429
191.521,0,0,0,0,0,0,0.592,269.7
191.533,0,0,0,0,0,0,0.59,269.7
191.544,0,0,0,0,0,0,0.587,268.1
191.556,0,0,0,0,0,0,0.598,268.1
191.568,0,0,0,0,0,0,0.617,269.1
191.58,0,0,0,0,0,0,0.638,269.1
191.591,0,0,0,0,0,0,0.657,268.5
191.603,0,0,0,0,0,0,0.665,268.5
191.615,0,0,0,0,0,0,0.66,265.5
191.626,0,0,0,0,0,0,0.657,265.5
191.638,0,0,0,0,0,0,0.646,264.5
191.651,0,0,0,0,0,0,0.768,264.9
191.663,0,0,0,0,0,0,0.9,267.3
191.674,0,0,0,0,0,0,0.9,264.653
191.686,0,0,0,0,0,0,0.9,264.653
191.698,0,0,0,0,0,0,1.192,266.8
191.71,0,0,0,0,0,0,1.192,264.868
191.721,0,0,0,0,0,0,1.192,264.868
191.733,0,0,0,0,0,0,0.695,267.3
191.744,0,0,0,0,0,0,0.69,267.3
191.756,0,0,0,0,0,0,0.69,265.33
191.768,0,0,0,0,0,0,0.69,265.33
191.78,0,0,0,0,0,0,0.69,265.33
191.792,0,0,0,0,0,0,0.69,265.33
191.803,0,0,0,0,0,0,0.69,265.33
191.815,0,0,0,0,0,0,0.69,265.33
191.827,0,0,0,0,0,0,0.69,265.33
191.841,0,0,0,0,0,0,0.69,265.33
191.852,0,0,0,0,0,0,0.69,265.33
191.864,0,0,0,0,0,0,0.69,265.33
191.876,0,0,0,0,0,0,0.69,265.33
191.888,0,0,0,0,0,0,0.598,276.6
191.899,0,0,0,0,0,0,0.592,276.6
191.911,0,0,0,0,0,0,0.592,267.471
191.923,0,0,0,0,0,0,0.592,267.471
191.935,0,0,0,0,0,0,0.652,277.6
191.946,0,0,0,0,0,0,0.652,268.484
191.958,0,0,0,0,0,0,0.652,268.484
191.969,0,0,0,0,0,0,1.362,277.1
191.981,0,0,0,0,0,0,1.602,277.1
191.992,0,0,0,0,0,0,1.842,277.1
192.005,0,0,0,0,0,0,1.516,275.5
192.017,0,0,0,0,0,0,1.332,275.5
192.028,0,0,0,0,0,0,1.165,275.2
192.04,0,0,0,0,0,0,0.992,275.2
192.052,0,0,0,0,0,0,1.019,273.8
192.063,0,0,0,0,0,0,1.032,273.8
192.075,0,0,0,0,0,0,1.032,272.977
192.087,0,0,0,0,0,0,1.032,272.977
192.099,0,0,0,0,0,0,1.032,272.977
192.111,0,0,0,0,0,0,1.032,272.977
192.122,0,0,0,0,0,0,1.032,272.977
192.134,0,0,0,0,0,0,1.032,272.977
192.146,0,0,0,0,0,0,1.032,272.977
192.158,0,0,0,0,0,0,1.032,272.977
192.17,0,0,0,0,0,0,1.081,261.2
192.182,0,0,0,0,0,0,1.081,271.799
192.194,0,0,0,0,0,0,1.081,271.799
192.206,0,0,0,0,0,0,1.011,259.3
192.218,0,0,0,0,0,0,0.978,259.3
192.23,0,0,0,0,0,0,0.978,269.424
192.242,0,0,0,0,0,0,0.978,269.424
192.253,0,0,0,0,0,0,0.978,269.424
192.266,0,0,0,0,0,0,0.978,269.424
192.277,0,0,0,0,0,0,0.946,261.1
192.289,0,0,0,0,0,0,0.946,256.8
192.302,0,0,0,0,0,0,0.943,256.1
192.314,0,0,0,0,0,0,0.943,256.1
192.325,0,0,0,0,0,0,0.946,254.9
192.337,0,0,0,0,0,0,0.97,254.9
192.349,0,0,0,0,0,0,0.989,250.1
192.361,0,0,0,0,0,0,0.989,261.348
192.372,0,0,0,0,0,0,1.016,250.5
192.384,0,0,0,0,0,0,1.016,260.263
192.396,0,0,0,0,0,0,1.016,260.263
192.408,0,0,0,0,0,0,1.016,260.263
192.419,0,0,0,0,0,0,1.016,260.263
192.431,0,0,0,0,0,0,1.813,245.6
192.443,0,0,0,0,0,0,1.767,248.4
192.455,0,0,0,0,0,0,1.767,257.757
192.467,0,0,0,0,0,0,1.767,257.757
192.479,0,0,0,0,0,0,1.767,257.757
192.491,0,0,0,0,0,0,0.865,248.4
192.502,0,0,0,0,0,0,0.914,247.9
192.514,0,0,0,0,0,0,0.957,247.9
192.526,0,0,0,0,0,0,0.995,248.9
192.538,0,0,0,0,0,0,0.973,248.9
192.549,0,0,0,0,0,0,0.914,252.6
192.561,0,0,0,0,0,0,0.86,252.6
192.573,0,0,0,0,0,0,0.8,252.7
192.585,0,0,0,0,0,0,0.744,252.7
192.596,0,0,0,0,0,0,0.749,254
192.608,0,0,0,0,0,0,0.749,253.55
192.62,0,0,0,0,0,0,0.749,253.55
192.631,0,0,0,0,0,0,0.749,253.55
192.643,0,0,0,0,0,0,0.749,253.55
192.656,0,0,0,0,0,0,0.749,253.55
192.668,0,0,0,0,0,0,1.065,253
192.68,0,0,0,0,0,0,1.038,253
192.692,0,0,0,0,0,0,0.946,253
192.704,0,0,0,0,0,0,0.846,253
192.716,0,0,0,0,0,0,0.846,253.361
192.727,0,0,0,0,0,0,0.846,253.361
192.739,0,0,0,0,0,0,0.676,253
192.751,0,0,0,0,0,0,0.671,251.7
192.763,0,0,0,0,0,0,0.671,251.7
192.774,0,0,0,0,0,0,0.673,250.9
192.786,0,0,0,0,0,0,0.681,250.9
192.798,0,0,0,0,0,0,0.687,251.1
192.809,0,0,0,0,0,0,0.698,251.1
192.821,0,0,0,0,0,0,0.706,247.5
192.834,0,0,0,0,0,0,0.671,247.2
192.845,0,0,0,0,0,0,0.671,250.989
192.857,0,0,0,0,0,0,0.671,250.989
192.869,0,0,0,0,0,0,0.671,250.989
192.88,0,0,0,0,0,0,0.671,250.989
192.892,0,0,0,0,0,0,0.671,250.989
192.904,0,0,0,0,0,0,0.671,250.989
192.915,0,0,0,0,0,0,0.795,250.5
192.928,0,0,0,0,0,0,0.843,251
192.939,0,0,0,0,0,0,0.843,250.946
192.951,0,0,0,0,0,0,0.843,250.946
192.963,0,0,0,0,0,0,0.843,250.946
192.974,0,0,0,0,0,0,0.843,250.946
192.987,0,0,0,0,0,0,0.795,251
192.999,0,0,0,0,0,0,0.892,250.4
193.011,0,0,0,0,0,0,0.941,251.2
193.024,0,0,0,0,0,0,0.954,251.2
193.036,0,0,0,0,0,0,0.906,251.2
193.048,0,0,0,0,0,0,0.806,251.2
193.06,0,0,0,0,0,0,0.708,251.2
193.071,0,0,0,0,0,0,0.606,251.2
193.083,0,0,0,0,0,0,0.528,251.5
193.095,0,0,0,0,0,0,0.528,251.061
193.107,0,0,0,0,0,0,0.528,251.061
193.118,0,0,0,0,0,0,0.528,251.061
193.13,0,0,0,0,0,0,0.528,251.061
193.142,0,0,0,0,0,0,0.528,251.061
193.154,0,0,0,0,0,0,0.528,251.061
193.166,0,0,0,0,0,0,0.528,251.061
193.177,0,0,0,0,0,0,0.646,252.3
193.189,0,0,0,0,0,0,0.646,251.185
193.201,0,0,0,0,0,0,0.646,251.185
193.212,0,0,0,0,0,0,0.976,252.3
193.224,0,0,0,0,0,0,1.081,252.3
193.236,0,0,0,0,0,0,1.119,252.5
193.247,0,0,0,0,0,0,1.051,252.5
193.259,0,0,0,0,0,0,0.987,252.7
193.271,0,0,0,0,0,0,0.924,252.7
193.283,0,0,0,0,0,0,0.781,251.2
193.294,0,0,0,0,0,0,0.781,251.753
193.307,0,0,0,0,0,0,0.781,251.753
193.32,0,0,0,0,0,0,0.781,251.753
193.331,0,0,0,0,0,0,0.781,251.753
193.344,0,0,0,0,0,0,0.781,251.753
193.356,0,0,0,0,0,0,0.781,251.753
193.368,0,0,0,0,0,0,0.781,251.753
193.38,0,0,0,0,0,0,0.781,251.753
193.392,0,0,0,0,0,0,0.781,251.753
193.403,0,0,0,0,0,0,0.781,251.753
193.415,0,0,0,0,0,0,0.781,251.753
193.426,0,0,0,0,0,0,0.622,248.6
193.438,0,0,0,0,0,0,0.622,251.437
193.45,0,0,0,0,0,0,0.622,251.437
193.462,0,0,0,0,0,0,0.622,251.437
193.474,0,0,0,0,0,0,0.622,251.437
193.485,0,0,0,0,0,0,0.622,251.437
193.497,0,0,0,0,0,0,0.622,251.437
193.509,0,0,0,0,0,0,0.622,251.437
193.52,0,0,0,0,0,0,0.954,248.4
193.532,0,0,0,0,0,0,0.714,248.4
193.544,0,0,0,0,0,0,0.681,248.2
193.555,0,0,0,0,0,0,0.657,248.2
193.567,0,0,0,0,0,0,0.619,248.2
193.579,0,0,0,0,0,0,0.552,248.2
193.591,0,0,0,0,0,0,0.528,250.1
193.602,0,0,0,0,0,0,0.495,250.1
193.614,0,0,0,0,0,0,0.471,250.6
193.626,0,0,0,0,0,0,0.468,250.6
193.638,0,0,0,0,0,0,0.457,251.5
193.65,0,0,0,0,0,0,0.457,250.361
193.661,0,0,0,0,0,0,0.463,252.4
193.673,0,0,0,0,0,0,0.444,252.4
193.685,0,0,0,0,0,0,0.463,252.4
193.696,0,0,0,0,0,0,0.463,250.913
193.708,0,0,0,0,0,0,0.463,250.913
193.72,0,0,0,0,0,0,0.436,251.2
193.732,0,0,0,0,0,0,0.56,251.2
193.743,0,0,0,0,0,0,0.652,253.6
193.755,0,0,0,0,0,0,0.781,253.6
193.766,0,0,0,0,0,0,0.887,254.3
193.778,0,0,0,0,0,0,0.887,251.751
193.79,0,0,0,0,0,0,0.887,251.751
193.801,0,0,0,0,0,0,0.887,251.751
193.814,0,0,0,0,0,0,0.654,255.4
193.826,0,0,0,0,0,0,0.56,254.3
193.838,0,0,0,0,0,0,0.482,254.3
193.849,0,0,0,0,0,0,0.39,257.9
193.861,0,0,0,0,0,0,0.303,257.9
193.873,0,0,0,0,0,0,0.303,253.551
193.884,0,0,0,0,0,0,0.303,253.551
193.896,0,0,0,0,0,0,0.633,264
193.908,0,0,0,0,0,0,0.633,254.596
193.919,0,0,0,0,0,0,0.633,254.596
193.931,0,0,0,0,0,0,0.687,264
193.943,0,0,0,0,0,0,0.592,264
193.955,0,0,0,0,0,0,0.495,264
193.966,0,0,0,0,0,0,0.401,266.3
193.978,0,0,0,0,0,0,0.376,266.3
193.991,0,0,0,0,0,0,0.349,259.546
194.003,0,0,0,0,0,0,0.349,259.546
194.015,0,0,0,0,0,0,0.349,259.546
194.027,0,0,0,0,0,0,0.349,259.546
194.039,0,0,0,0,0,0,0.349,259.546
194.052,0,0,0,0,0,0,0.349,259.546
194.063,0,0,0,0,0,0,0.349,259.546
194.075,0,0,0,0,0,0,0.349,259.546
194.087,0,0,0,0,0,0,0.349,259.546
194.098,0,0,0,0,0,0,0.349,259.546
194.11,0,0,0,0,0,0,0.349,259.546
194.122,0,0,0,0,0,0,0.349,259.546
194.134,0,0,0,0,0,0,0.349,259.546
194.146,0,0,0,0,0,0,0.303,255.1
194.158,0,0,0,0,0,0,0.303,259.101
194.17,0,0,0,0,0,0,0.303,259.101
194.181,0,0,0,0,0,0,0.303,259.101
194.193,0,0,0,0,0,0,0.303,259.101
194.204,0,0,0,0,0,0,0.303,259.101
194.216,0,0,0,0,0,0,0.303,259.101
194.228,0,0,0,0,0,0,0.303,259.101
194.24,0,0,0,0,0,0,0.303,259.101
194.251,0,0,0,0,0,0,0.46,259.4
194.263,0,0,0,0,0,0,0.501,263.2
194.274,0,0,0,0,0,0,0.49,263.2
194.286,0,0,0,0,0,0,0.452,266.6
194.299,0,0,0,0,0,0,0.355,263.1
194.31,0,0,0,0,0,0,0.314,263.1
194.322,0,0,0,0,0,0,0.295,262.5
194.334,0,0,0,0,0,0,0.295,261.638
194.346,0,0,0,0,0,0,0.295,261.638
194.357,0,0,0,0,0,0,0.295,261.638
194.369,0,0,0,0,0,0,0.295,261.638
194.38,0,0,0,0,0,0,0.339,259.3
194.392,0,0,0,0,0,0,0.339,261.404
194.404,0,0,0,0,0,0,0.339,261.404
194.416,0,0,0,0,0,0,0.309,257.8
194.427,0,0,0,0,0,0,0.314,257.8
194.439,0,0,0,0,0,0,0.322,257.8
194.451,0,0,0,0,0,0,0.325,257.8
194.463,0,0,0,0,0,0,0.339,258.7
194.475,0,0,0,0,0,0,0.328,258.7
194.487,0,0,0,0,0,0,0.301,260.2
194.498,0,0,0,0,0,0,0.293,260.2
194.51,0,0,0,0,0,0,0.268,260.4
