AHNS STATE MESSAGES LOG FOR logs/Filtered_States_Friday-01-10-2010-163330.log
TIME, F_PHI, F_PHI_DOT, F_THETA, F_THETA_DOT, F_PSI, F_PSI_DOT, F_X, F_X_DOT, F_AX, F_Y, F_Y_DOT, F_AY, F_Z, F_Z_DOT, F_AZ, VOLTAGE
0.834595,0,0,0,0,4.98392,0,0,0,0,0,0,0,0,0,0,12.705
0.845489,0,0,0,0,4.98391,0,0,0,0,0,0,0,0,0,0,12.705
0.856323,0,0,0,0,4.9839,0,0,0,0,0,0,0,0,0,0,12.7
0.867157,0,0,0,0,4.98389,0,0,0,0,0,0,0,0,0,0,12.702
0.877991,0,0,0,0,4.98388,0,0,0,0,0,0,0,0,0,0,12.702
0.888611,0,0,0,0,4.98387,0,0,0,0,0,0,0,0,0,0,12.702
0.899994,0,0,0,0,4.98386,0,0,0,0,0,0,0,0,0,0,12.702
0.910614,0,0,0,0,4.98384,0,0,0,0,0,0,0,0,0,0,12.702
0.921417,0,0,0,0,4.98383,0,0,0,0,0,0,0,0,0,0,12.702
0.932251,0,0,0,0,4.98382,0,0,0,0,0,0,0,0,0,0,12.702
0.943604,0,0,0,0,4.98381,0,0,0,0,0,0,0,0,0,0,12.702
0.954681,0,0,0,0,4.9838,0,0,0,0,0,0,0,0,0,0,12.702
0.965515,0,0,0,0,4.98379,0,0,0,0,0,0,0,0,0,0,12.702
0.976379,0,0,0,0,4.98378,0,0,0,0,0,0,0,0,0,0,12.702
0.987244,0,0,0,0,4.98377,0,0,0,0,0,0,0,0,0,0,12.702
0.998322,0,0,0,0,4.98376,0,0,0,0,0,0,0,0,0,0,12.702
1.00943,0,0,0,0,4.98375,0,0,0,0,0,0,0,0,0,0,12.702
1.02029,0,0,0,0,4.98374,0,0,0,0,0,0,0,0,0,0,12.702
1.03128,0,0,0,0,4.98373,0,0,0,0,0,0,0,0,0,0,12.702
1.04218,0,0,0,0,4.98372,0,0,0,0,0,0,0,0,0,0,12.702
1.0531,0,0,0,0,4.98371,0,0,0,0,0,0,0,0,0,0,12.702
1.06412,0,0,0,0,4.9837,0,0,0,0,0,0,0,0,0,0,12.702
1.07535,0,0,0,0,4.98369,0,0,0,0,0,0,0,0,0,0,12.702
1.08624,0,0,0,0,4.98368,0,0,0,0,0,0,0,0,0,0,12.702
1.09723,0,0,0,0,4.98367,0,0,0,0,0,0,0,0,0,0,12.702
1.10812,0,0,0,0,4.98366,0,0,0,0,0,0,0,0,0,0,12.702
1.11917,0,0,0,0,4.98365,0,0,0,0,0,0,0,0,0,0,12.702
1.13003,0,0,0,0,4.98364,0,0,0,0,0,0,0,0,0,0,12.702
1.14093,0,0,0,0,4.98363,0,0,0,0,0,0,0,0,0,0,12.702
1.15179,0,0,0,0,4.98362,0,0,0,0,0,0,0,0,0,0,12.702
1.16245,0,0,0,0,4.98361,0,0,0,0,0,0,0,0,0,0,12.702
1.17325,0,0,0,0,4.98361,0,0,0,0,0,0,0,0,0,0,12.702
1.18405,0,0,0,0,4.9836,0,0,0,0,0,0,0,0,0,0,12.702
1.19458,0,0,0,0,4.98359,0,0,0,0,0,0,0,0,0,0,12.702
1.20523,0,0,0,0,4.98358,0,0,0,0,0,0,0,0,0,0,12.702
1.216,0,0,0,0,4.98357,0,0,0,0,0,0,0,0,0,0,12.702
1.22665,0,0,0,0,4.98356,0,0,0,0,0,0,0,0,0,0,12.702
1.23761,0,0,0,0,4.98355,0,0,0,0,0,0,0,0,0,0,12.708
1.24878,0,0,0,0,4.98355,0,0,0,0,0,0,0,0,0,0,12.708
1.25961,0,0,0,0,4.98354,0,0,0,0,0,0,0,0,0,0,12.708
1.27039,0,0,0,0,4.98353,0,0,0,0,0,0,0,0,0,0,12.702
1.2818,0,0,0,0,4.98352,0,0,0,0,0,0,0,0,0,0,12.702
1.2926,0,0,0,0,4.98351,0,0,0,0,0,0,0,0,0,0,12.702
1.30344,0,0,0,0,4.9835,0,0,0,0,0,0,0,0,0,0,12.702
1.31442,0,0,0,0,4.98349,0,0,0,0,0,0,0,0,0,0,12.708
1.32529,0,0,0,0,4.98348,0,0,0,0,0,0,0,0,0,0,12.711
1.336,0,0,0,0,4.98348,0,0,0,0,0,0,0,0,0,0,12.711
1.34683,0,0,0,0,4.98347,0,0,0,0,0,0,0,0,0,0,12.711
1.35767,0,0,0,0,4.98346,0,0,0,0,0,0,0,0,0,0,12.716
1.3685,0,0,0,0,4.98345,0,0,0,0,0,0,0,0,0,0,12.713
1.37897,0,0,0,0,4.98344,0,0,0,0,0,0,0,0,0,0,12.71
1.38983,0,0,0,0,4.98343,0,0,0,0,0,0,0,0,0,0,12.708
1.40091,0,0,0,0,4.98342,0,0,0,0,0,0,0,0,0,0,12.71
1.41174,0,0,0,0,4.98341,0,0,0,0,0,0,0,0,0,0,12.702
1.42267,0,0,0,0,4.9834,0,0,0,0,0,0,0,0,0,0,12.702
1.43359,0,0,0,0,4.98339,0,0,0,0,0,0,0,0,0,0,12.702
1.44452,0,0,0,0,4.98338,0,0,0,0,0,0,0,0,0,0,12.705
1.45557,0,0,0,0,4.98337,0,0,0,0,0,0,0,0,0,0,12.702
1.46674,0,0,0,0,4.98336,0,0,0,0,0,0,0,0,0,0,12.702
1.4776,0,0,0,0,4.98335,0,0,0,0,0,0,0,0,0,0,12.702
1.48834,0,0,0,0,4.98334,0,0,0,0,0,0,0,0,0,0,12.702
1.49936,0,0,0,0,4.98333,0,0,0,0,0,0,0,0,0,0,12.7
1.51007,0,0,0,0,4.98332,0,0,0,0,0,0,0,0,0,0,12.7
1.52115,0,0,0,0,4.98331,0,0,0,0,0,0,0,0,0,0,12.7
1.53229,0,0,0,0,4.9833,0,0,0,0,0,0,0,0,0,0,12.7
1.54306,0,0,0,0,4.98329,0,0,0,0,0,0,0,0,0,0,12.7
1.55396,0,0,0,0,4.98328,0,0,0,0,0,0,0,0,0,0,12.702
1.56525,0,0,0,0,4.98327,0,0,0,0,0,0,0,0,0,0,12.702
1.57611,0,0,0,0,4.98327,0,0,0,0,0,0,0,0,0,0,12.702
1.58719,0,0,0,0,4.98326,0,0,0,0,0,0,0,0,0,0,12.702
1.59811,0,0,0,0,4.98325,0,0,0,0,0,0,0,0,0,0,12.705
1.60876,0,0,0,0,4.98324,0,0,0,0,0,0,0,0,0,0,12.705
1.61957,0,0,0,0,4.98323,0,0,0,0,0,0,0,0,0,0,12.705
1.63043,0,0,0,0,4.98322,0,0,0,0,0,0,0,0,0,0,12.7
1.64133,0,0,0,0,4.98322,0,0,0,0,0,0,0,0,0,0,12.7
1.65244,0,0,0,0,4.98321,0,0,0,0,0,0,0,0,0,0,12.7
1.66318,0,0,0,0,4.9832,0,0,0,0,0,0,0,0,0,0,12.7
1.67407,0,0,0,0,4.98319,0,0,0,0,0,0,0,0,0,0,12.7
1.68521,0,0,0,0,4.98318,0,0,0,0,0,0,0,0,0,0,12.7
1.69629,0,0,0,0,4.98318,0,0,0,0,0,0,0,0,0,0,12.7
1.70709,0,0,0,0,4.98317,0,0,0,0,0,0,0,0,0,0,12.7
1.71777,0,0,0,0,4.98316,0,0,0,0,0,0,0,0,0,0,12.705
1.72885,0,0,0,0,4.98315,0,0,0,0,0,0,0,0,0,0,12.705
1.73962,0,0,0,0,4.98315,0,0,0,0,0,0,0,0,0,0,12.705
1.75076,0,0,0,0,4.98314,0,0,0,0,0,0,0,0,0,0,12.711
1.7616,0,0,0,0,4.98313,0,0,0,0,0,0,0,0,0,0,12.711
1.77231,0,0,0,0,4.98313,0,0,0,0,0,0,0,0,0,0,12.711
1.78329,0,0,0,0,4.98312,0,0,0,0,0,0,0,0,0,0,12.711
1.79456,0,0,0,0,4.98311,0,0,0,0,0,0,0,0,0,0,12.713
1.80551,0,0,0,0,4.98311,0,0,0,0,0,0,0,0,0,0,12.711
1.81641,0,0,0,0,4.9831,0,0,0,0,0,0,0,0,0,0,12.702
1.82739,0,0,0,0,4.98309,0,0,0,0,0,0,0,0,0,0,12.702
1.83823,0,0,0,0,4.98309,0,0,0,0,0,0,0,0,0,0,12.702
1.84912,0,0,0,0,4.98308,0,0,0,0,0,0,0,0,0,0,12.702
1.86005,0,0,0,0,4.98308,0,0,0,0,0,0,0,0,0,0,12.702
1.87088,0,0,0,0,4.98307,0,0,0,0,0,0,0,0,0,0,12.702
1.88159,0,0,0,0,4.98306,0,0,0,0,0,0,0,0,0,0,12.702
1.89264,0,0,0,0,4.98306,0,0,0,0,0,0,0,0,0,0,12.702
1.90454,0,0,0,0,4.98305,0,0,0,0,0,0,0,0,0,0,12.702
1.91592,0,0,0,0,4.98305,0,0,0,0,0,0,0,0,0,0,12.702
1.92676,0,0,0,0,4.98304,0,0,0,0,0,0,0,0,0,0,12.702
1.93741,0,0,0,0,4.98304,0,0,0,0,0,0,0,0,0,0,12.702
1.94824,0,0,0,0,4.98303,0,0,0,0,0,0,0,0,0,0,12.702
1.95904,0,0,0,0,4.98303,0,0,0,0,0,0,0,0,0,0,12.702
1.97015,0,0,0,0,4.98302,0,0,0,0,0,0,0,0,0,0,12.702
1.98096,0,0,0,0,4.98302,0,0,0,0,0,0,0,0,0,0,12.702
1.99197,0,0,0,0,4.98301,0,0,0,0,0,0,0,0,0,0,12.702
2.00281,0,0,0,0,4.98301,0,0,0,0,0,0,0,0,0,0,12.7
2.01364,0,0,0,0,4.983,0,0,0,0,0,0,0,0,0,0,12.7
2.02435,0,0,0,0,4.983,0,0,0,0,0,0,0,0,0,0,12.7
2.035,0,0,0,0,4.98299,0,0,0,0,0,0,0,0,0,0,12.7
2.04642,0,0,0,0,4.98299,0,0,0,0,0,0,0,0,0,0,12.697
2.05743,0,0,0,0,4.98298,0,0,0,0,0,0,0,0,0,0,12.697
2.06808,0,0,0,0,4.98298,0,0,0,0,0,0,0,0,0,0,12.697
2.07901,0,0,0,0,4.98298,0,0,0,0,0,0,0,0,0,0,12.697
2.08991,0,0,0,0,4.98297,0,0,0,0,0,0,0,0,0,0,12.7
2.10059,0,0,0,0,4.98297,0,0,0,0,0,0,0,0,0,0,12.7
2.11124,0,0,0,0,4.98296,0,0,0,0,0,0,0,0,0,0,12.702
2.12204,0,0,0,0,4.98296,0,0,0,0,0,0,0,0,0,0,12.702
2.13284,0,0,0,0,4.98296,0,0,0,0,0,0,0,0,0,0,12.7
2.14371,0,0,0,0,4.98295,0,0,0,0,0,0,0,0,0,0,12.7
2.15485,0,0,0,0,4.98295,0,0,0,0,0,0,0,0,0,0,12.7
2.16556,0,0,0,0,4.98294,0,0,0,0,0,0,0,0,0,0,12.7
2.17645,0,0,0,0,4.98294,0,0,0,0,0,0,0,0,0,0,12.7
2.18723,0,0,0,0,4.98294,0,0,0,0,0,0,0,0,0,0,12.705
2.19818,0,0,0,0,4.98293,0,0,0,0,0,0,0,0,0,0,12.705
2.20898,0,0,0,0,4.98293,0,0,0,0,0,0,0,0,0,0,12.705
2.22067,0,0,0,0,4.98293,0,0,0,0,0,0,0,0,0,0,12.705
2.23132,0,0,0,0,4.98292,0,0,0,0,0,0,0,0,0,0,12.705
2.24194,0,0,0,0,4.98292,0,0,0,0,0,0,0,0,0,0,12.705
2.25262,0,0,0,0,4.98292,0,0,0,0,0,0,0,0,0,0,12.71
2.26321,0,0,0,0,4.98292,0,0,0,0,0,0,0,0,0,0,12.716
2.27383,0,0,0,0,4.98291,0,0,0,0,0,0,0,0,0,0,12.716
2.28433,0,0,0,0,4.98291,0,0,0,0,0,0,0,0,0,0,12.716
2.29495,0,0,0,0,4.98291,0,0,0,0,0,0,0,0,0,0,12.716
2.30603,0,0,0,0,4.9829,0,0,0,0,0,0,0,0,0,0,12.716
2.31668,0,0,0,0,4.9829,0,0,0,0,0,0,0,0,0,0,12.716
2.32727,0,0,0,0,4.9829,0,0,0,0,0,0,0,0,0,0,12.716
2.33792,0,0,0,0,4.9829,0,0,0,0,0,0,0,0,0,0,12.716
2.34998,0,0,0,0,4.9829,0,0,0,0,0,0,0,0,0,0,12.716
2.36066,0,0,0,0,4.98289,0,0,0,0,0,0,0,0,0,0,12.716
2.37119,0,0,0,0,4.98289,0,0,0,0,0,0,0,0,0,0,12.716
2.3818,0,0,0,0,4.98289,0,0,0,0,0,0,0,0,0,0,12.716
2.39243,0,0,0,0,4.98289,0,0,0,0,0,0,0,0,0,0,12.716
2.40308,0,0,0,0,4.98288,0,0,0,0,0,0,0,0,0,0,12.716
2.41367,0,0,0,0,4.98288,0,0,0,0,0,0,0,0,0,0,12.716
2.42435,0,0,0,0,4.98288,0,0,0,0,0,0,0,0,0,0,12.544
2.43509,0,0,0,0,4.98288,0,0,0,0,0,0,0,0,0,0,12.508
2.44562,0,0,0,0,4.98288,0,0,0,0,0,0,0,0,0,0,12.508
2.45612,0,0,0,0,4.98288,0,0,0,0,0,0,0,0,0,0,12.508
2.46674,0,0,0,0,4.98287,0,0,0,0,0,0,0,0,0,0,12.508
2.47739,0,0,0,0,4.98287,0,0,0,0,0,0,0,0,0,0,12.527
2.48801,0,0,0,0,4.98287,0,0,0,0,0,0,0,0,0,0,12.527
2.49979,0,0,0,0,4.98287,0,0,0,0,0,0,0,0,0,0,12.527
2.51047,0,0,0,0,4.98287,0,0,0,0,0,0,0,0,0,0,12.527
2.52109,0,0,0,0,4.98287,0,0,0,0,0,0,0,0,0,0,12.527
2.53171,0,0,0,0,4.98286,0,0,0,0,0,0,0,0,0,0,12.527
2.54236,0,0,0,0,4.98286,0,0,0,0,0,0,0,0,0,0,12.527
2.55298,0,0,0,0,4.98286,0,0,0,0,0,0,0,0,0,0,12.538
2.56366,0,0,0,0,4.98286,0,0,0,0,0,0,0,0,0,0,12.541
2.57474,0,0,0,0,4.98286,0,0,0,0,0,0,0,0,0,0,12.544
2.58533,0,0,0,0,4.98286,0,0,0,0,0,0,0,0,0,0,12.544
2.59579,0,0,0,0,4.98286,0,0,0,0,0,0,0,0,0,0,12.544
2.60638,0,0,0,0,4.98285,0,0,0,0,0,0,0,0,0,0,12.544
2.617,0,0,0,0,4.98285,0,0,0,0,0,0,0,0,0,0,12.544
2.62787,0,0,0,0,4.98285,0,0,0,0,0,0,0,0,0,0,12.544
2.63849,0,0,0,0,4.98285,0,0,0,0,0,0,0,0,0,0,12.546
2.64911,0,0,0,0,4.98285,0,0,0,0,0,0,0,0,0,0,12.546
2.65976,0,0,0,0,4.98285,0,0,0,0,0,0,0,0,0,0,12.544
2.67038,0,0,0,0,4.98285,0,0,0,0,0,0,0,0,0,0,12.544
2.68106,0,0,0,0,4.98285,0,0,0,0,0,0,0,0,0,0,12.544
2.69168,0,0,0,0,4.98285,0,0,0,0,0,0,0,0,0,0,12.544
