AHNS VICON STATE MESSAGES LOG FOR logs/Vicon_Wednesday-06-10-2010-071053.log
TIME, VICON_X, VICON_Y, VICON_Z, VICON_VX, VICON_VY, VICON_VZ, VICON_PHI, VICON_PSI
879.273,0,0,0,0,0,0,0,0,0
879.274,0,0,0,0,0,0,0,0,0
879.279,0,0,0,0,0,0,0,0,0
879.298,0,0,0,0,0,0,0,0,0
879.302,0,0,0,0,0,0,0,0,0
879.31,0,0,0,0,0,0,0,0,0
879.319,0,0,0,0,0,0,0,0,0
879.345,0,0,0,0,0,0,0,0,0
879.345,0,0,0,0,0,0,0,0,0
879.348,0,0,0,0,0,0,0,0,0
879.359,0,0,0,0,0,0,0,0,0
879.383,0,0,0,0,0,0,0,0,0
879.383,0,0,0,0,0,0,0,0,0
879.389,0,0,0,0,0,0,0,0,0
879.399,0,0,0,0,0,0,0,0,0
879.419,0,0,0,0,0,0,0,0,0
879.419,0,0,0,0,0,0,0,0,0
879.429,0,0,0,0,0,0,0,0,0
879.439,0,0,0,0,0,0,0,0,0
879.464,0,0,0,0,0,0,0,0,0
879.465,0,0,0,0,0,0,0,0,0
879.469,0,0,0,0,0,0,0,0,0
879.479,0,0,0,0,0,0,0,0,0
879.502,0,0,0,0,0,0,0,0,0
879.502,0,0,0,0,0,0,0,0,0
879.51,0,0,0,0,0,0,0,0,0
879.519,0,0,0,0,0,0,0,0,0
879.544,0,0,0,0,0,0,0,0,0
879.544,0,0,0,0,0,0,0,0,0
879.549,0,0,0,0,0,0,0,0,0
879.559,0,0,0,0,0,0,0,0,0
879.585,0,0,0,0,0,0,0,0,0
879.586,0,0,0,0,0,0,0,0,0
879.67,0,0,0,0,0,0,0,0,0
879.671,0,0,0,0,0,0,0,0,0
879.679,0,0,0,0,0,0,0,0,0
879.705,0,0,0,0,0,0,0,0,0
879.705,0,0,0,0,0,0,0,0,0
879.71,0,0,0,0,0,0,0,0,0
879.816,0,0,0,0,0,0,0,0,0
879.816,0,0,0,0,0,0,0,0,0
879.816,0,0,0,0,0,0,0,0,0
879.819,0,0,0,0,0,0,0,0,0
879.829,0,0,0,0,0,0,0,0,0
879.839,0,0,0,0,0,0,0,0,0
879.88,0,0,0,0,0,0,0,0,0
879.88,0,0,0,0,0,0,0,0,0
879.88,0,0,0,0,0,0,0,0,0
879.896,0,0,0,0,0,0,0,0,0
879.899,0,0,0,0,0,0,0,0,0
879.91,0,0,0,0,0,0,0,0,0
880.103,0,0,0,0,0,0,0,0,0
880.103,0,0,0,0,0,0,0,0,0
880.103,0,0,0,0,0,0,0,0,0
880.11,0,0,0,0,0,0,0,0,0
880.119,0,0,0,0,0,0,0,0,0
880.14,0,0,0,0,0,0,0,0,0
880.307,0,0,0,0,0,0,0,0,0
880.309,0,0,0,0,0,0,0,0,0
880.31,0,0,0,0,0,0,0,0,0
880.318,0,0,0,0,0,0,0,0,0
880.341,0,0,0,0,0,0,0,0,0
880.342,0,0,0,0,0,0,0,0,0
880.349,0,0,0,0,0,0,0,0,0
880.401,0,0,0,0,0,0,0,0,0
880.404,0,0,0,0,0,0,0,0,0
880.424,0,0,0,0,0,0,0,0,0
880.424,0,0,0,0,0,0,0,0,0
880.429,0,0,0,0,0,0,0,0,0
880.439,0,0,0,0,0,0,0,0,0
880.629,0,0,0,0,0,0,0,0,0
880.63,0,0,0,0,0,0,0,0,0
880.639,0,0,0,0,0,0,0,0,0
880.656,0,0,0,0,0,0,0,0,0
880.659,0,0,0,0,0,0,0,0,0
880.668,0,0,0,0,0,0,0,0,0
880.86,0,0,0,0,0,0,0,0,0
880.86,0,0,0,0,0,0,0,0,0
880.869,0,0,0,0,0,0,0,0,0
880.879,0,0,0,0,0,0,0,0,0
880.896,0,0,0,0,0,0,0,0,0
881.077,0,0,0,0,0,0,0,0,0
881.078,0,0,0,0,0,0,0,0,0
881.079,0,0,0,0,0,0,0,0,0
881.098,0,0,0,0,0,0,0,0,0
881.098,0,0,0,0,0,0,0,0,0
881.109,0,0,0,0,0,0,0,0,0
881.308,0,0,0,0,0,0,0,0,0
881.308,0,0,0,0,0,0,0,0,0
881.31,0,0,0,0,0,0,0,0,0
881.319,0,0,0,0,0,0,0,0,0
881.344,0,0,0,0,0,0,0,0,0
881.344,0,0,0,0,0,0,0,0,0
881.349,0,0,0,0,0,0,0,0,0
881.545,0,0,0,0,0,0,0,0,0
881.545,0,0,0,0,0,0,0,0,0
881.545,0,0,0,0,0,0,0,0,0
881.549,0,0,0,0,0,0,0,0,0
881.564,0,0,0,0,0,0,0,0,0
881.584,0,0,0,0,0,0,0,0,0
881.584,0,0,0,0,0,0,0,0,0
881.766,0,0,0,0,0,0,0,0,0
881.767,0,0,0,0,0,0,0,0,0
881.782,0,0,0,0,0,0,0,0,0
881.782,0,0,0,0,0,0,0,0,0
881.789,0,0,0,0,0,0,0,0,0
881.799,0,0,0,0,0,0,0,0,0
881.826,0,0,0,0,0,0,0,0,0
881.861,0,0,0,0,0,0,0,0,0
881.861,0,0,0,0,0,0,0,0,0
881.869,0,0,0,0,0,0,0,0,0
881.879,0,0,0,0,0,0,0,0,0
881.901,0,0,0,0,0,0,0,0,0
882.084,0,0,0,0,0,0,0,0,0
882.085,0,0,0,0,0,0,0,0,0
882.094,0,0,0,0,0,0,0,0,0
882.099,0,0,0,0,0,0,0,0,0
882.109,0,0,0,0,0,0,0,0,0
882.119,0,0,0,0,0,0,0,0,0
882.313,0,0,0,0,0,0,0,0,0
882.316,0,0,0,0,0,0,0,0,0
882.319,0,0,0,0,0,0,0,0,0
882.333,0,0,0,0,0,0,0,0,0
882.34,0,0,0,0,0,0,0,0,0
882.349,0,0,0,0,0,0,0,0,0
882.547,0,0,0,0,0,0,0,0,0
882.547,0,0,0,0,0,0,0,0,0
882.549,0,0,0,0,0,0,0,0,0
882.559,0,0,0,0,0,0,0,0,0
882.584,0,0,0,0,0,0,0,0,0
882.584,0,0,0,0,0,0,0,0,0
882.779,0,0,0,0,0,0,0,0,0
882.779,0,0,0,0,0,0,0,0,0
882.779,0,0,0,0,0,0,0,0,0
882.789,0,0,0,0,0,0,0,0,0
882.799,0,0,0,0,0,0,0,0,0
882.997,0,0,0,0,0,0,0,0,0
882.999,0,0,0,0,0,0,0,0,0
883,0,0,0,0,0,0,0,0,0
883.019,0,0,0,0,0,0,0,0,0
883.022,0,0,0,0,0,0,0,0,0
883.029,0,0,0,0,0,0,0,0,0
883.235,0,0,0,0,0,0,0,0,0
883.235,0,0,0,0,0,0,0,0,0
883.235,0,0,0,0,0,0,0,0,0
883.24,0,0,0,0,0,0,0,0,0
883.259,0,0,0,0,0,0,0,0,0
883.262,0,0,0,0,0,0,0,0,0
883.461,0,0,0,0,0,0,0,0,0
883.462,0,0,0,0,0,0,0,0,0
883.462,0,0,0,0,0,0,0,0,0
883.469,0,0,0,0,0,0,0,0,0
883.479,0,0,0,0,0,0,0,0,0
883.498,0,0,0,0,0,0,0,0,0
883.68,0,0,0,0,0,0,0,0,0
883.682,0,0,0,0,0,0,0,0,0
883.71,0,0,0,0,0,0,0,0,0
883.711,0,0,0,0,0,0,0,0,0
883.711,0,0,0,0,0,0,0,0,0
883.719,0,0,0,0,0,0,0,0,0
883.91,0,0,0,0,0,0,0,0,0
883.911,0,0,0,0,0,0,0,0,0
883.919,0,0,0,0,0,0,0,0,0
883.942,0,0,0,0,0,0,0,0,0
883.942,0,0,0,0,0,0,0,0,0
883.949,0,0,0,0,0,0,0,0,0
884.145,0,0,0,0,0,0,0,0,0
884.145,0,0,0,0,0,0,0,0,0
884.145,0,0,0,0,0,0,0,0,0
884.149,0,0,0,0,0,0,0,0,0
884.159,0,0,0,0,0,0,0,0,0
884.181,0,0,0,0,0,0,0,0,0
884.366,0,0,0,0,0,0,0,0,0
884.377,0,0,0,0,0,0,0,0,0
884.377,0,0,0,0,0,0,0,0,0
884.379,0,0,0,0,0,0,0,0,0
884.389,0,0,0,0,0,0,0,0,0
884.399,0,0,0,0,0,0,0,0,0
884.457,0,0,0,0,0,0,0,0,0
884.457,0,0,0,0,0,0,0,0,0
884.459,0,0,0,0,0,0,0,0,0
884.469,0,0,0,0,0,0,0,0,0
884.479,0,0,0,0,0,0,0,0,0
884.503,0,0,0,0,0,0,0,0,0
884.686,0,0,0,0,0,0,0,0,0
884.699,0,0,0,0,0,0,0,0,0
884.699,0,0,0,0,0,0,0,0,0
884.699,0,0,0,0,0,0,0,0,0
884.713,0,0,0,0,0,0,0,0,0
884.719,0,0,0,0,0,0,0,0,0
884.913,0,0,0,0,0,0,0,0,0
884.914,0,0,0,0,0,0,0,0,0
884.92,0,0,0,0,0,0,0,0,0
884.939,0,0,0,0,0,0,0,0,0
884.941,0,0,0,0,0,0,0,0,0
884.949,0,0,0,0,0,0,0,0,0
884.996,0,0,0,0,0,0,0,0,0
884.998,0,0,0,0,0,0,0,0,0
884.999,0,0,0,0,0,0,0,0,0
885.021,0,0,0,0,0,0,0,0,0
885.021,0,0,0,0,0,0,0,0,0
885.029,0,0,0,0,0,0,0,0,0
885.23,0,0,0,0,0,0,0,0,0
885.23,0,0,0,0,0,0,0,0,0
885.23,0,0,0,0,0,0,0,0,0
885.24,0,0,0,0,0,0,0,0,0
885.262,0,0,0,0,0,0,0,0,0
885.262,0,0,0,0,0,0,0,0,0
885.269,0,0,0,0,0,0,0,0,0
885.279,0,0,0,0,0,0,0,0,0
885.3,0,0,0,0,0,0,0,0,0
885.3,0,0,0,0,0,0,0,0,0
885.309,0,0,0,0,0,0,0,0,0
885.319,0,0,0,0,0,0,0,0,0
885.344,0,0,0,0,0,0,0,0,0
885.345,0,0,0,0,0,0,0,0,0
885.349,0,0,0,0,0,0,0,0,0
885.359,0,0,0,0,0,0,0,0,0
885.382,0,0,0,0,0,0,0,0,0
885.382,0,0,0,0,0,0,0,0,0
885.389,0,0,0,0,0,0,0,0,0
885.399,0,0,0,0,0,0,0,0,0
885.419,0,0,0,0,0,0,0,0,0
885.42,0,0,0,0,0,0,0,0,0
885.429,0,0,0,0,0,0,0,0,0
885.44,0,0,0,0,0,0,0,0,0
885.461,0,0,0,0,0,0,0,0,0
885.461,0,0,0,0,0,0,0,0,0
885.469,0,0,0,0,0,0,0,0,0
885.48,0,0,0,0,0,0,0,0,0
885.507,0,0,0,0,0,0,0,0,0
885.507,0,0,0,0,0,0,0,0,0
885.51,0,0,0,0,0,0,0,0,0
885.519,0,0,0,0,0,0,0,0,0
885.543,0,0,0,0,0,0,0,0,0
885.543,0,0,0,0,0,0,0,0,0
885.549,0,0,0,0,0,0,0,0,0
885.559,0,0,0,0,0,0,0,0,0
885.579,0,0,0,0,0,0,0,0,0
885.579,0,0,0,0,0,0,0,0,0
885.592,0,0,0,0,0,0,0,0,0
885.681,0,0,0,0,0,0,0,0,0
885.705,0,0,0,0,0,0,0,0,0
885.705,0,0,0,0,0,0,0,0,0
885.709,0,0,0,0,0,0,0,0,0
885.719,0,0,0,0,0,0,0,0,0
885.825,0,0,0,0,0,0,0,0,0
885.825,0,0,0,0,0,0,0,0,0
885.825,0,0,0,0,0,0,0,0,0
885.83,0,0,0,0,0,0,0,0,0
885.84,0,0,0,0,0,0,0,0,0
885.861,0,0,0,0,0,0,0,0,0
885.878,0,0,0,0,0,0,0,0,0
885.88,0,0,0,0,0,0,0,0,0
885.899,0,0,0,0,0,0,0,0,0
885.899,0,0,0,0,0,0,0,0,0
885.909,0,0,0,0,0,0,0,0,0
885.919,0,0,0,0,0,0,0,0,0
886.101,0,0,0,0,0,0,0,0,0
886.101,0,0,0,0,0,0,0,0,0
886.109,0,0,0,0,0,0,0,0,0
886.119,0,0,0,0,0,0,0,0,0
886.143,0,0,0,0,0,0,0,0,0
886.144,0,0,0,0,0,0,0,0,0
886.32,0,0,0,0,0,0,0,0,0
886.322,0,0,0,0,0,0,0,0,0
886.341,0,0,0,0,0,0,0,0,0
886.342,0,0,0,0,0,0,0,0,0
886.349,0,0,0,0,0,0,0,0,0
886.359,0,0,0,0,0,0,0,0,0
886.437,0,0,0,0,0,0,0,0,0
886.438,0,0,0,0,0,0,0,0,0
886.441,0,0,0,0,0,0,0,0,0
886.459,0,0,0,0,0,0,0,0,0
886.459,0,0,0,0,0,0,0,0,0
886.471,0,0,0,0,0,0,0,0,0
886.66,0,0,0,0,0,0,0,0,0
886.661,0,0,0,0,0,0,0,0,0
886.669,0,0,0,0,0,0,0,0,0
886.679,0,0,0,0,0,0,0,0,0
886.702,0,0,0,0,0,0,0,0,0
886.702,0,0,0,0,0,0,0,0,0
886.894,0,0,0,0,0,0,0,0,0
886.894,0,0,0,0,0,0,0,0,0
886.899,0,0,0,0,0,0,0,0,0
886.908,0,0,0,0,0,0,0,0,0
886.919,0,0,0,0,0,0,0,0,0
886.935,0,0,0,0,0,0,0,0,0
887.117,0,0,0,0,0,0,0,0,0
887.118,0,0,0,0,0,0,0,0,0
887.121,0,0,0,0,0,0,0,0,0
887.144,0,0,0,0,0,0,0,0,0
887.144,0,0,0,0,0,0,0,0,0
887.149,0,0,0,0,0,0,0,0,0
887.35,0,0,0,0,0,0,0,0,0
887.35,0,0,0,0,0,0,0,0,0
887.35,0,0,0,0,0,0,0,0,0
887.359,0,0,0,0,0,0,0,0,0
887.384,0,0,0,0,0,0,0,0,0
887.385,0,0,0,0,0,0,0,0,0
887.389,0,0,0,0,0,0,0,0,0
887.578,0,0,0,0,0,0,0,0,0
887.583,0,0,0,0,0,0,0,0,0
887.589,0,0,0,0,0,0,0,0,0
887.599,0,0,0,0,0,0,0,0,0
887.623,0,0,0,0,0,0,0,0,0
887.805,0,0,0,0,0,0,0,0,0
887.806,0,0,0,0,0,0,0,0,0
887.813,0,0,0,0,0,0,0,0,0
887.819,0,0,0,0,0,0,0,0,0
887.829,0,0,0,0,0,0,0,0,0
887.842,0,0,0,0,0,0,0,0,0
887.913,0,0,0,0,0,0,0,0,0
887.914,0,0,0,0,0,0,0,0,0
887.919,0,0,0,0,0,0,0,0,0
887.937,0,0,0,0,0,0,0,0,0
887.941,0,0,0,0,0,0,0,0,0
887.95,0,0,0,0,0,0,0,0,0
888.142,0,0,0,0,0,0,0,0,0
888.142,0,0,0,0,0,0,0,0,0
888.142,0,0,0,0,0,0,0,0,0
888.149,0,0,0,0,0,0,0,0,0
888.159,0,0,0,0,0,0,0,0,0
888.179,0,0,0,0,0,0,0,0,0
888.364,0,0,0,0,0,0,0,0,0
888.366,0,0,0,0,0,0,0,0,0
888.381,0,0,0,0,0,0,0,0,0
888.382,0,0,0,0,0,0,0,0,0
888.391,0,0,0,0,0,0,0,0,0
888.402,0,0,0,0,0,0,0,0,0
888.593,0,0,0,0,0,0,0,0,0
888.595,0,0,0,0,0,0,0,0,0
888.599,0,0,0,0,0,0,0,0,0
888.621,0,0,0,0,0,0,0,0,0
888.622,0,0,0,0,0,0,0,0,0
888.63,0,0,0,0,0,0,0,0,0
888.817,0,0,0,0,0,0,0,0,0
888.817,0,0,0,0,0,0,0,0,0
888.819,0,0,0,0,0,0,0,0,0
888.829,0,0,0,0,0,0,0,0,0
888.84,0,0,0,0,0,0,0,0,0
888.861,0,0,0,0,0,0,0,0,0
889.045,0,0,0,0,0,0,0,0,0
889.047,0,0,0,0,0,0,0,0,0
889.052,0,0,0,0,0,0,0,0,0
889.059,0,0,0,0,0,0,0,0,0
889.069,0,0,0,0,0,0,0,0,0
889.079,0,0,0,0,0,0,0,0,0
889.269,0,0,0,0,0,0,0,0,0
889.27,0,0,0,0,0,0,0,0,0
889.279,0,0,0,0,0,0,0,0,0
889.305,0,0,0,0,0,0,0,0,0
889.305,0,0,0,0,0,0,0,0,0
889.309,0,0,0,0,0,0,0,0,0
889.5,0,0,0,0,0,0,0,0,0
889.5,0,0,0,0,0,0,0,0,0
889.509,0,0,0,0,0,0,0,0,0
889.519,0,0,0,0,0,0,0,0,0
889.549,0,0,0,0,0,0,0,0,0
889.722,0,0,0,0,0,0,0,0,0
889.723,0,0,0,0,0,0,0,0,0
889.747,0,0,0,0,0,0,0,0,0
889.747,0,0,0,0,0,0,0,0,0
889.749,0,0,0,0,0,0,0,0,0
889.759,0,0,0,0,0,0,0,0,0
889.949,0,0,0,0,0,0,0,0,0
889.95,0,0,0,0,0,0,0,0,0
889.959,0,0,0,0,0,0,0,0,0
889.978,0,0,0,0,0,0,0,0,0
889.979,0,0,0,0,0,0,0,0,0
889.989,0,0,0,0,0,0,0,0,0
890.181,0,0,0,0,0,0,0,0,0
890.181,0,0,0,0,0,0,0,0,0
890.189,0,0,0,0,0,0,0,0,0
890.199,0,0,0,0,0,0,0,0,0
890.223,0,0,0,0,0,0,0,0,0
890.405,0,0,0,0,0,0,0,0,0
890.407,0,0,0,0,0,0,0,0,0
890.421,0,0,0,0,0,0,0,0,0
890.422,0,0,0,0,0,0,0,0,0
890.429,0,0,0,0,0,0,0,0,0
890.442,0,0,0,0,0,0,0,0,0
890.504,0,0,0,0,0,0,0,0,0
890.504,0,0,0,0,0,0,0,0,0
890.504,0,0,0,0,0,0,0,0,0
890.509,0,0,0,0,0,0,0,0,0
890.519,0,0,0,0,0,0,0,0,0
890.544,0,0,0,0,0,0,0,0,0
890.718,0,0,0,0,0,0,0,0,0
890.719,0,0,0,0,0,0,0,0,0
890.745,0,0,0,0,0,0,0,0,0
890.745,0,0,0,0,0,0,0,0,0
890.749,0,0,0,0,0,0,0,0,0
890.947,0,0,0,0,0,0,0,0,0
890.947,0,0,0,0,0,0,0,0,0
890.951,0,0,0,0,0,0,0,0,0
890.959,0,0,0,0,0,0,0,0,0
890.983,0,0,0,0,0,0,0,0,0
890.984,0,0,0,0,0,0,0,0,0
891.033,0,0,0,0,0,0,0,0,0
891.034,0,0,0,0,0,0,0,0,0
891.04,0,0,0,0,0,0,0,0,0
891.057,0,0,0,0,0,0,0,0,0
891.059,0,0,0,0,0,0,0,0,0
891.069,0,0,0,0,0,0,0,0,0
891.263,0,0,0,0,0,0,0,0,0
891.263,0,0,0,0,0,0,0,0,0
891.269,0,0,0,0,0,0,0,0,0
891.279,0,0,0,0,0,0,0,0,0
891.299,0,0,0,0,0,0,0,0,0
891.3,0,0,0,0,0,0,0,0,0
891.309,0,0,0,0,0,0,0,0,0
891.319,0,0,0,0,0,0,0,0,0
891.344,0,0,0,0,0,0,0,0,0
891.344,0,0,0,0,0,0,0,0,0
891.349,0,0,0,0,0,0,0,0,0
891.359,0,0,0,0,0,0,0,0,0
891.381,0,0,0,0,0,0,0,0,0
891.382,0,0,0,0,0,0,0,0,0
891.389,0,0,0,0,0,0,0,0,0
891.399,0,0,0,0,0,0,0,0,0
891.418,0,0,0,0,0,0,0,0,0
891.419,0,0,0,0,0,0,0,0,0
891.429,0,0,0,0,0,0,0,0,0
891.44,0,0,0,0,0,0,0,0,0
891.467,0,0,0,0,0,0,0,0,0
891.468,0,0,0,0,0,0,0,0,0
891.47,0,0,0,0,0,0,0,0,0
891.479,0,0,0,0,0,0,0,0,0
891.501,0,0,0,0,0,0,0,0,0
891.502,0,0,0,0,0,0,0,0,0
891.509,0,0,0,0,0,0,0,0,0
891.52,0,0,0,0,0,0,0,0,0
891.542,0,0,0,0,0,0,0,0,0
891.542,0,0,0,0,0,0,0,0,0
891.549,0,0,0,0,0,0,0,0,0
891.56,0,0,0,0,0,0,0,0,0
891.583,0,0,0,0,0,0,0,0,0
891.583,0,0,0,0,0,0,0,0,0
891.589,0,0,0,0,0,0,0,0,0
891.682,0,0,0,0,0,0,0,0,0
891.684,0,0,0,0,0,0,0,0,0
891.695,0,0,0,0,0,0,0,0,0
891.7,0,0,0,0,0,0,0,0,0
891.709,0,0,0,0,0,0,0,0,0
891.724,0,0,0,0,0,0,0,0,0
891.817,0,0,0,0,0,0,0,0,0
891.818,0,0,0,0,0,0,0,0,0
891.82,0,0,0,0,0,0,0,0,0
891.829,0,0,0,0,0,0,0,0,0
891.839,0,0,0,0,0,0,0,0,0
891.861,0,0,0,0,0,0,0,0,0
891.882,0,0,0,0,0,0,0,0,0
891.884,0,0,0,0,0,0,0,0,0
891.901,0,0,0,0,0,0,0,0,0
891.901,0,0,0,0,0,0,0,0,0
891.909,0,0,0,0,0,0,0,0,0
891.919,0,0,0,0,0,0,0,0,0
892.103,0,0,0,0,0,0,0,0,0
892.105,0,0,0,0,0,0,0,0,0
892.109,0,0,0,0,0,0,0,0,0
892.119,0,0,0,0,0,0,0,0,0
892.152,0,0,0,0,0,0,0,0,0
892.152,0,0,0,0,0,0,0,0,0
892.325,0,0,0,0,0,0,0,0,0
892.327,0,0,0,0,0,0,0,0,0
892.345,0,0,0,0,0,0,0,0,0
892.345,0,0,0,0,0,0,0,0,0
892.349,0,0,0,0,0,0,0,0,0
892.359,0,0,0,0,0,0,0,0,0
892.423,0,0,0,0,0,0,0,0,0
892.423,0,0,0,0,0,0,0,0,0
892.432,0,0,0,0,0,0,0,0,0
892.439,0,0,0,0,0,0,0,0,0
892.454,0,0,0,0,0,0,0,0,0
892.64,0,0,0,0,0,0,0,0,0
892.641,0,0,0,0,0,0,0,0,0
892.663,0,0,0,0,0,0,0,0,0
892.664,0,0,0,0,0,0,0,0,0
892.67,0,0,0,0,0,0,0,0,0
892.679,0,0,0,0,0,0,0,0,0
892.865,0,0,0,0,0,0,0,0,0
892.866,0,0,0,0,0,0,0,0,0
892.87,0,0,0,0,0,0,0,0,0
892.879,0,0,0,0,0,0,0,0,0
892.905,0,0,0,0,0,0,0,0,0
892.905,0,0,0,0,0,0,0,0,0
893.1,0,0,0,0,0,0,0,0,0
893.1,0,0,0,0,0,0,0,0,0
893.101,0,0,0,0,0,0,0,0,0
893.109,0,0,0,0,0,0,0,0,0
893.119,0,0,0,0,0,0,0,0,0
893.146,0,0,0,0,0,0,0,0,0
893.317,0,0,0,0,0,0,0,0,0
893.318,0,0,0,0,0,0,0,0,0
893.319,0,0,0,0,0,0,0,0,0
893.344,0,0,0,0,0,0,0,0,0
893.344,0,0,0,0,0,0,0,0,0
893.349,0,0,0,0,0,0,0,0,0
893.546,0,0,0,0,0,0,0,0,0
893.547,0,0,0,0,0,0,0,0,0
893.549,0,0,0,0,0,0,0,0,0
893.559,0,0,0,0,0,0,0,0,0
893.579,0,0,0,0,0,0,0,0,0
893.58,0,0,0,0,0,0,0,0,0
893.778,0,0,0,0,0,0,0,0,0
893.778,0,0,0,0,0,0,0,0,0
893.779,0,0,0,0,0,0,0,0,0
893.79,0,0,0,0,0,0,0,0,0
893.799,0,0,0,0,0,0,0,0,0
893.821,0,0,0,0,0,0,0,0,0
893.869,0,0,0,0,0,0,0,0,0
893.87,0,0,0,0,0,0,0,0,0
893.879,0,0,0,0,0,0,0,0,0
893.902,0,0,0,0,0,0,0,0,0
893.902,0,0,0,0,0,0,0,0,0
893.909,0,0,0,0,0,0,0,0,0
894.097,0,0,0,0,0,0,0,0,0
894.099,0,0,0,0,0,0,0,0,0
894.109,0,0,0,0,0,0,0,0,0
894.12,0,0,0,0,0,0,0,0,0
894.139,0,0,0,0,0,0,0,0,0
894.325,0,0,0,0,0,0,0,0,0
894.326,0,0,0,0,0,0,0,0,0
894.338,0,0,0,0,0,0,0,0,0
894.339,0,0,0,0,0,0,0,0,0
894.349,0,0,0,0,0,0,0,0,0
894.359,0,0,0,0,0,0,0,0,0
894.553,0,0,0,0,0,0,0,0,0
894.554,0,0,0,0,0,0,0,0,0
894.559,0,0,0,0,0,0,0,0,0
894.574,0,0,0,0,0,0,0,0,0
894.579,0,0,0,0,0,0,0,0,0
894.59,0,0,0,0,0,0,0,0,0
894.781,0,0,0,0,0,0,0,0,0
894.783,0,0,0,0,0,0,0,0,0
894.789,0,0,0,0,0,0,0,0,0
894.799,0,0,0,0,0,0,0,0,0
894.815,0,0,0,0,0,0,0,0,0
894.82,0,0,0,0,0,0,0,0,0
895.018,0,0,0,0,0,0,0,0,0
895.018,0,0,0,0,0,0,0,0,0
895.466,0,0,0,0,0,0,0,0,0
895.471,0,0,0,0,0,0,0,0,0
895.483,0,0,0,0,0,0,0,0,0
895.504,0,0,0,0,0,0,0,0,0
895.505,0,0,0,0,0,0,0,0,0
895.701,0,0,0,0,0,0,0,0,0
895.701,0,0,0,0,0,0,0,0,0
895.701,0,0,0,0,0,0,0,0,0
895.709,0,0,0,0,0,0,0,0,0
895.72,0,0,0,0,0,0,0,0,0
895.75,0,0,0,0,0,0,0,0,0
895.92,0,0,0,0,0,0,0,0,0
895.922,0,0,0,0,0,0,0,0,0
895.94,0,0,0,0,0,0,0,0,0
895.94,0,0,0,0,0,0,0,0,0
895.95,0,0,0,0,0,0,0,0,0
895.96,0,0,0,0,0,0,0,0,0
896.149,0,0,0,0,0,0,0,0,0
896.15,0,0,0,0,0,0,0,0,0
896.159,0,0,0,0,0,0,0,0,0
896.181,0,0,0,0,0,0,0,0,0
896.181,0,0,0,0,0,0,0,0,0
896.376,0,0,0,0,0,0,0,0,0
896.376,0,0,0,0,0,0,0,0,0
896.379,0,0,0,0,0,0,0,0,0
896.389,0,0,0,0,0,0,0,0,0
896.399,0,0,0,0,0,0,0,0,0
896.421,0,0,0,0,0,0,0,0,0
896.469,0,0,0,0,0,0,0,0,0
896.47,0,0,0,0,0,0,0,0,0
896.471,0,0,0,0,0,0,0,0,0
896.48,0,0,0,0,0,0,0,0,0
896.496,0,0,0,0,0,0,0,0,0
896.502,0,0,0,0,0,0,0,0,0
896.509,0,0,0,0,0,0,0,0,0
896.7,0,0,0,0,0,0,0,0,0
896.7,0,0,0,0,0,0,0,0,0
896.7,0,0,0,0,0,0,0,0,0
896.709,0,0,0,0,0,0,0,0,0
896.719,0,0,0,0,0,0,0,0,0
896.748,0,0,0,0,0,0,0,0,0
896.924,0,0,0,0,0,0,0,0,0
896.925,0,0,0,0,0,0,0,0,0
896.944,0,0,0,0,0,0,0,0,0
896.945,0,0,0,0,0,0,0,0,0
896.949,0,0,0,0,0,0,0,0,0
896.959,0,0,0,0,0,0,0,0,0
897.021,0,0,0,0,0,0,0,0,0
897.022,0,0,0,0,0,0,0,0,0
897.022,0,0,0,0,0,0,0,0,0
897.034,0,0,0,0,0,0,0,0,0
897.039,0,0,0,0,0,0,0,0,0
897.064,0,0,0,0,0,0,0,0,0
897.238,0,0,0,0,0,0,0,0,0
897.24,0,0,0,0,0,0,0,0,0
897.269,0,0,0,0,0,0,0,0,0
897.27,0,0,0,0,0,0,0,0,0
897.271,0,0,0,0,0,0,0,0,0
897.279,0,0,0,0,0,0,0,0,0
897.301,0,0,0,0,0,0,0,0,0
897.301,0,0,0,0,0,0,0,0,0
897.309,0,0,0,0,0,0,0,0,0
897.319,0,0,0,0,0,0,0,0,0
897.345,0,0,0,0,0,0,0,0,0
897.346,0,0,0,0,0,0,0,0,0
897.349,0,0,0,0,0,0,0,0,0
897.359,0,0,0,0,0,0,0,0,0
897.383,0,0,0,0,0,0,0,0,0
897.383,0,0,0,0,0,0,0,0,0
897.389,0,0,0,0,0,0,0,0,0
897.399,0,0,0,0,0,0,0,0,0
897.421,0,0,0,0,0,0,0,0,0
897.421,0,0,0,0,0,0,0,0,0
897.429,0,0,0,0,0,0,0,0,0
897.439,0,0,0,0,0,0,0,0,0
897.466,0,0,0,0,0,0,0,0,0
897.466,0,0,0,0,0,0,0,0,0
897.47,0,0,0,0,0,0,0,0,0
897.479,0,0,0,0,0,0,0,0,0
897.507,0,0,0,0,0,0,0,0,0
897.507,0,0,0,0,0,0,0,0,0
897.509,0,0,0,0,0,0,0,0,0
897.519,0,0,0,0,0,0,0,0,0
897.539,0,0,0,0,0,0,0,0,0
897.539,0,0,0,0,0,0,0,0,0
897.549,0,0,0,0,0,0,0,0,0
897.559,0,0,0,0,0,0,0,0,0
897.584,0,0,0,0,0,0,0,0,0
897.584,0,0,0,0,0,0,0,0,0
