AHNS FC STATE MESSAGES LOG FOR logs/FC_States_Wednesday-06-10-2010-071053.log
TIME, COMMANDED_ENGINE1, COMMANDED_ENGINE2, COMMANDED_ENGINE3, COMMANDED_ENGINE4, RC_LINK, FC_UPTIME, FC_CPU
419.694,1072,1440,1536,1504,1,0,0
419.706,1088,1440,1536,1488,1,0,0
419.718,1088,1440,1536,1488,1,0,0
419.741,1088,1440,1536,1488,1,0,0
419.753,1072,1440,1520,1504,1,0,0
419.764,1072,1456,1520,1504,1,0,0
419.776,1088,1456,1536,1504,1,0,0
419.788,1088,1440,1536,1504,1,0,0
419.8,1088,1440,1536,1488,1,0,0
419.812,1088,1440,1520,1504,1,0,0
419.824,1072,1440,1520,1504,1,0,0
419.835,1072,1440,1536,1504,1,0,0
419.847,1088,1440,1536,1504,1,0,0
419.858,1088,1456,1536,1504,1,0,0
419.87,1088,1456,1536,1504,1,0,0
419.882,1072,1440,1536,1504,1,0,0
419.894,1072,1440,1536,1504,1,0,0
419.905,1072,1440,1536,1504,1,0,0
419.917,1072,1440,1536,1504,1,0,0
419.929,1072,1456,1536,1504,1,0,0
419.94,1072,1440,1536,1504,1,0,0
419.953,1072,1440,1536,1504,1,0,0
419.965,1072,1456,1536,1504,1,0,0
419.976,1072,1456,1536,1504,1,0,0
419.988,1072,1440,1536,1504,1,0,0
419.999,1072,1440,1536,1504,1,0,0
420.013,1072,1440,1536,1504,1,0,0
420.026,1072,1456,1536,1504,1,0,0
420.038,1072,1456,1520,1504,1,0,0
420.049,1072,1440,1520,1504,1,0,0
420.061,1072,1440,1536,1488,1,0,0
420.073,1072,1440,1536,1488,1,0,0
420.085,1072,1440,1536,1504,1,0,0
420.097,1072,1440,1536,1504,1,0,0
420.108,1072,1440,1536,1488,1,0,0
420.12,1072,1456,1536,1488,1,0,0
420.132,1072,1456,1536,1488,1,0,0
420.144,1072,1440,1536,1504,1,0,0
420.155,1072,1440,1536,1504,1,0,0
420.167,1072,1456,1536,1504,1,0,0
420.179,1072,1456,1536,1504,1,0,0
420.19,1088,1456,1536,1488,1,0,0
420.202,1088,1456,1536,1488,1,0,0
420.214,1072,1440,1536,1504,1,0,0
420.226,1072,1440,1536,1504,1,0,0
420.237,1072,1440,1536,1488,1,0,0
420.249,1072,1456,1536,1504,1,0,0
420.261,1088,1456,1536,1504,1,0,0
420.273,1088,1440,1520,1488,1,0,0
420.284,1072,1440,1520,1488,1,0,0
420.296,1072,1440,1536,1504,1,0,0
420.308,1072,1440,1536,1504,1,0,0
420.319,1072,1456,1536,1504,1,0,0
420.331,1072,1456,1536,1504,1,0,0
420.343,1072,1440,1536,1504,1,0,0
420.354,1072,1456,1536,1504,1,0,0
420.367,1072,1456,1536,1488,1,0,0
420.378,1072,1456,1536,1488,1,0,0
420.39,1088,1456,1536,1504,1,0,0
420.401,1088,1440,1536,1504,1,0,0
420.413,1072,1440,1536,1488,1,0,0
420.425,1072,1456,1536,1488,1,0,0
420.436,1072,1456,1536,1504,1,0,0
420.448,1072,1456,1536,1504,1,0,0
420.46,1072,1456,1536,1504,1,0,0
420.473,1072,1440,1536,1488,1,0,0
420.486,1088,1440,1536,1488,1,0,0
420.498,1072,1440,1536,1488,1,0,0
420.51,1072,1440,1536,1488,1,0,0
420.522,1088,1456,1536,1488,1,0,0
420.534,1088,1456,1536,1504,1,0,0
420.546,1072,1456,1536,1504,1,0,0
420.558,1072,1440,1536,1488,1,0,0
420.569,1072,1440,1536,1488,1,0,0
420.581,1072,1456,1536,1504,1,0,0
420.593,1072,1456,1536,1504,1,0,0
420.605,1072,1456,1536,1488,1,0,0
420.699,1088,1456,1536,1504,1,0,0
420.711,1088,1440,1536,1504,1,0,0
420.723,1072,1440,1520,1504,1,0,0
420.734,1072,1440,1520,1504,1,0,0
420.746,1072,1440,1536,1488,1,0,0
420.758,1072,1440,1536,1504,1,0,0
420.769,1072,1440,1536,1504,1,0,0
420.781,1088,1440,1536,1488,1,0,0
420.792,1088,1440,1536,1488,1,0,0
420.804,1088,1456,1536,1488,1,0,0
420.816,1088,1456,1536,1488,1,0,0
420.827,1072,1440,1536,1488,1,0,0
420.839,1072,1440,1536,1488,1,0,0
420.851,1088,1456,1536,1488,1,0,0
420.862,1088,1456,1536,1488,1,0,0
420.874,1088,1456,1536,1504,1,0,0
420.886,1088,1440,1536,1504,1,0,0
420.897,1088,1440,1536,1488,1,0,0
420.909,1088,1440,1536,1488,1,0,0
420.923,1072,1440,1536,1504,1,0,0
420.934,1072,1456,1536,1488,1,0,0
420.946,1088,1456,1536,1488,1,0,0
420.957,1088,1440,1536,1504,1,0,0
420.969,1088,1440,1536,1504,1,0,0
420.981,1088,1440,1536,1488,1,0,0
420.992,1088,1440,1536,1488,1,0,0
421.004,1072,1456,1536,1504,1,0,0
421.015,1072,1456,1536,1504,1,0,0
